ID,Country,City,Address,Company,Office Size,Contract Start,Contract End,People,Per Person,Rent per Month,Contract End Month,Contract Start Month,Contract Length,Months Until Expiry,Month Divider,Cumulative Monthly,Current?
11,United Kingdom,Manchester,63246 Thackeray Crossing,"Maggio, Halvorson and Morissette",Small,2021-09-08,2023-09-07,20,430,8600,2023-08-01,2021-09-01,24,17,2023-08-01,206400,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-07-01,38000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-08-01,76000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-09-01,114000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-10-01,152000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-11-01,190000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2021-12-01,228000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-01-01,266000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-02-01,304000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-03-01,342000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-04-01,380000,EoY and Current
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-05-01,418000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-06-01,456000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-07-01,494000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-08-01,532000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-09-01,570000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-10-01,608000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-11-01,646000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2022-12-01,684000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-01-01,722000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-02-01,760000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-03-01,798000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-04-01,836000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-05-01,874000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-06-01,912000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-07-01,950000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-08-01,988000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-09-01,1026000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-10-01,1064000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-11-01,1102000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2023-12-01,1140000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-01-01,1178000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-02-01,1216000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-03-01,1254000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-04-01,1292000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-05-01,1330000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-06-01,1368000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-07-01,1406000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-08-01,1444000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-09-01,1482000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-10-01,1520000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-11-01,1558000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2024-12-01,1596000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-01-01,1634000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-02-01,1672000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-03-01,1710000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-04-01,1748000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-05-01,1786000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-06-01,1824000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-07-01,1862000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-08-01,1900000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-09-01,1938000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-10-01,1976000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-11-01,2014000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2025-12-01,2052000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-01-01,2090000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-02-01,2128000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-03-01,2166000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-04-01,2204000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-05-01,2242000,Not
3,United Kingdom,Newcastle,22 Corben Circle,Schoen and Sons,Large,2021-07-02,2026-07-01,100,380,38000,2026-06-01,2021-07-01,60,51,2026-06-01,2280000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-03-01,38000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-04-01,76000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-05-01,114000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-06-01,152000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-07-01,190000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-08-01,228000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-09-01,266000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-10-01,304000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-11-01,342000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2021-12-01,380000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-01-01,418000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-02-01,456000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-03-01,494000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-04-01,532000,EoY and Current
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-05-01,570000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-06-01,608000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-07-01,646000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-08-01,684000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-09-01,722000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-10-01,760000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-11-01,798000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2022-12-01,836000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-01-01,874000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-02-01,912000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-03-01,950000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-04-01,988000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-05-01,1026000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-06-01,1064000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-07-01,1102000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-08-01,1140000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-09-01,1178000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-10-01,1216000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-11-01,1254000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2023-12-01,1292000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2024-01-01,1330000,Not
19,United Kingdom,Newcastle,5468 Canary Park,Franecki LLC,Large,2021-03-18,2024-03-17,100,380,38000,2024-02-01,2021-03-01,36,23,2024-02-01,1368000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-07-01,20000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-08-01,40000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-09-01,60000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-10-01,80000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-11-01,100000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2021-12-01,120000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-01-01,140000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-02-01,160000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-03-01,180000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-04-01,200000,EoY and Current
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-05-01,220000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-06-01,240000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-07-01,260000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-08-01,280000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-09-01,300000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-10-01,320000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-11-01,340000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2022-12-01,360000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-01-01,380000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-02-01,400000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-03-01,420000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-04-01,440000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-05-01,460000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-06-01,480000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-07-01,500000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-08-01,520000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-09-01,540000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-10-01,560000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-11-01,580000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2023-12-01,600000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-01-01,620000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-02-01,640000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-03-01,660000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-04-01,680000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-05-01,700000,Not
4,United Kingdom,Liverpool,628 Superior Plaza,"Olson, Berge and Walsh",Medium,2021-07-30,2024-07-29,50,400,20000,2024-06-01,2021-07-01,36,28,2024-06-01,720000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2021-10-01,8000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2021-11-01,16000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2021-12-01,24000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-01-01,32000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-02-01,40000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-03-01,48000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-04-01,56000,EoY and Current
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-05-01,64000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-06-01,72000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-07-01,80000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-08-01,88000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-09-01,96000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-10-01,104000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-11-01,112000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2022-12-01,120000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2023-01-01,128000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2023-02-01,136000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2023-03-01,144000,Not
5,United Kingdom,Liverpool,83179 Debra Pass,Hilll-Trantow,Small,2021-10-24,2024-10-23,20,400,8000,2024-09-01,2021-10-01,36,30,2023-04-01,152000,Not
